customer_id,age,gender,city,account_age_days,total_orders,total_items_sold,total_items_bought,avg_order_value,total_spend,total_earnings,preferred_category,payment_method,return_rate_percent,last_purchase_days_ago,seller_rating_avg,buyer_rating_avg,is_active_user,avg_delivery_days,discount_usage_percent
CUST205464,40.0,Male,Ahmedabad,1785,127,27,196,10977.64,607032.87,6655.85,Sports,COD,11.11,53,2.26,4.15,1,1.0,10.02
CUST205465,49.0,Other,Pune,252,56,91,51,12510.17,127725.79,182686.32,Books,Credit Card,4.45,185,4.72,2.79,1,8.0,33.21
CUST205466,,Male,Pune,2157,15,262,20,1393.7,295416.77,10308.23,Books,Credit Card,39.47,216,2.3,4.32,0,5.0,50.51
CUST205467,64.0,Other,Kolkata,323,117,169,288,6059.36,,488123.21,Books,Debit Card,3.15,339,2.43,2.23,1,10.0,37.2
CUST205468,47.0,Female,Delhi,1584,99,251,180,,7078.15,346560.29,Fashion,COD,42.9,300,3.12,2.63,1,11.0,31.31
CUST205469,51.0,Female,Bangalore,1009,46,8,94,17895.78,169704.91,452234.21,Furniture,COD,21.6,182,2.24,2.02,1,4.0,35.81
CUST205470,,Other,,2857,102,203,53,8710.5,307826.58,249145.94,Books,Credit Card,16.03,289,3.36,3.58,0,3.0,10.26
CUST205471,40.0,,Mumbai,1391,133,257,37,4916.05,602456.28,199058.33,Electronics,COD,13.89,285,4.98,3.0,1,1.0,44.88
CUST205472,35.0,Female,Chennai,694,112,102,80,2595.52,429803.89,268813.51,Automobile,COD,42.58,196,2.85,3.4,1,8.0,10.25
CUST205473,47.0,Male,Delhi,2426,148,264,260,6637.38,689758.82,427078.42,Home Decor,Debit Card,13.47,332,2.5,4.37,1,7.0,4.58
CUST205474,22.0,Male,Hyderabad,946,135,245,159,2926.54,50224.3,51815.76,Books,Debit Card,5.21,64,4.57,2.24,1,6.0,58.39
CUST205475,64.0,,Chennai,2843,29,131,398,8748.3,256937.95,350055.67,Books,,24.1,25,4.4,4.46,1,6.0,26.59
CUST205476,29.0,Other,Mumbai,2333,107,12,107,3387.77,121602.95,287465.44,Fashion,Wallet,24.12,327,2.41,3.32,1,6.0,38.03
CUST205477,25.0,Other,Kolkata,2795,68,155,168,15333.9,248184.29,450129.68,Automobile,Credit Card,19.81,261,2.31,3.08,1,8.0,44.26
CUST205478,19.0,Female,Mumbai,1080,40,212,281,11318.39,237150.13,438065.21,Furniture,COD,29.91,16,3.06,3.29,0,4.0,21.44
CUST205479,19.0,Other,Bangalore,2703,92,74,273,15255.26,346908.57,479003.36,Furniture,Wallet,5.62,200,3.16,3.96,1,6.0,5.08
CUST205480,53.0,Other,Hyderabad,1051,142,239,359,11301.29,452113.18,324822.51,Home Decor,UPI,27.13,160,,3.85,0,10.0,17.59
CUST205481,59.0,Male,Hyderabad,2377,143,58,197,1116.39,269568.75,74654.78,,Debit Card,34.49,85,3.3,3.92,0,11.0,24.12
CUST205482,49.0,Male,Delhi,1104,54,190,320,2680.19,586828.21,60929.18,Furniture,COD,3.57,317,4.7,4.99,1,8.0,7.44
CUST205483,64.0,Female,Hyderabad,2969,123,31,115,12429.54,158066.91,42017.35,Fashion,Credit Card,43.12,3,3.27,2.02,1,1.0,19.29
CUST205484,46.0,Other,Chennai,1765,33,103,28,19367.15,151066.69,134402.3,Furniture,UPI,36.05,169,3.3,3.79,1,2.0,4.15
CUST205485,29.0,Male,Hyderabad,2538,136,2,299,10603.71,36943.93,437731.07,Fashion,COD,25.36,131,2.5,4.64,1,11.0,13.91
CUST205486,64.0,Other,Ahmedabad,944,142,18,255,7747.76,556834.66,143065.65,Electronics,,17.24,186,3.64,3.38,1,6.0,32.94
CUST205487,59.0,Other,Chennai,2789,143,15,43,3514.48,779248.65,24214.62,Automobile,COD,15.39,295,2.31,3.38,0,1.0,58.24
CUST205488,61.0,Other,Bangalore,1281,147,160,121,9061.15,533039.04,376056.77,Furniture,Credit Card,27.01,172,3.14,3.93,1,1.0,35.13
CUST205489,18.0,Female,Chennai,1221,43,130,363,14155.48,776755.05,254246.48,Sports,Wallet,41.43,197,3.3,3.54,1,2.0,9.21
CUST205490,61.0,Female,Delhi,1200,117,12,219,18181.55,343014.91,458249.9,Sports,COD,40.1,117,4.31,4.14,0,3.0,4.18
CUST205491,53.0,Other,Mumbai,769,69,263,225,16660.76,671636.42,8138.4,Electronics,Credit Card,21.36,177,3.97,2.45,1,9.0,50.54
CUST205492,52.0,Female,Bangalore,458,31,266,33,13546.45,482786.25,60325.22,Furniture,Wallet,42.43,322,4.02,3.22,1,1.0,16.64
CUST205493,52.0,Female,Mumbai,2247,80,115,146,18280.49,36029.37,425400.12,Furniture,Credit Card,42.01,125,2.61,4.29,0,2.0,48.52
CUST205494,64.0,Female,Ahmedabad,2487,124,98,48,12874.05,50656.58,114590.47,Automobile,UPI,18.56,138,2.57,2.14,1,4.0,36.12
CUST205495,39.0,Female,Pune,559,24,85,158,11773.8,269462.17,61544.71,Automobile,UPI,41.04,298,2.06,4.18,1,2.0,14.21
CUST205496,54.0,Other,Chennai,85,55,83,176,15695.33,696323.26,330565.65,Fashion,UPI,17.93,43,4.92,3.2,1,1.0,39.62
CUST205497,62.0,Male,Kolkata,596,22,92,266,6703.1,516097.1,432984.81,Home Decor,Credit Card,36.4,71,2.88,2.39,1,4.0,48.22
CUST205498,59.0,Other,Hyderabad,2803,111,38,386,,51728.46,473371.84,,COD,23.0,284,3.57,2.52,0,8.0,36.22
CUST205499,25.0,Female,,2822,146,28,133,11667.83,,411302.84,,,19.59,198,2.86,3.76,0,5.0,7.46
CUST205500,61.0,Other,Pune,1545,134,197,342,3984.49,745370.9,244070.73,Furniture,,22.92,23,4.0,4.25,1,7.0,7.29
CUST205501,54.0,Female,Delhi,1280,9,185,296,5282.83,225184.47,319251.42,,Debit Card,42.0,208,4.42,4.42,1,4.0,30.63
CUST205502,60.0,Female,Pune,2417,140,106,131,,,467683.54,Furniture,,24.55,306,3.66,4.73,0,2.0,51.67
CUST205503,37.0,Female,Kolkata,516,46,66,154,3460.8,428022.64,303044.19,Automobile,UPI,6.04,332,3.14,4.83,0,2.0,16.45
CUST205504,40.0,Male,Pune,1457,80,8,240,10009.68,257904.51,498663.63,Books,Debit Card,13.47,246,4.68,4.87,1,3.0,47.37
CUST205505,19.0,Other,Kolkata,2590,146,173,23,2665.12,527261.45,383595.89,Fashion,Credit Card,15.19,267,4.21,3.76,0,1.0,37.98
CUST205506,30.0,Other,Mumbai,2311,23,88,311,11532.31,130261.9,311103.81,Books,COD,18.57,183,4.79,3.41,1,2.0,15.02
CUST205507,38.0,Female,Kolkata,2966,144,278,151,9138.05,784809.98,151869.47,Books,Wallet,36.5,78,2.45,4.56,0,4.0,6.41
CUST205508,,Male,Hyderabad,853,51,67,344,8068.65,,324556.96,Books,Credit Card,29.27,48,3.0,4.56,1,7.0,42.95
CUST205509,,Male,Chennai,1658,23,124,387,12773.15,101887.02,69122.66,Furniture,COD,27.2,235,4.85,4.79,1,4.0,53.91
CUST205510,25.0,Female,Ahmedabad,2542,24,197,314,8518.49,319607.67,353131.61,Furniture,Debit Card,38.25,11,4.73,3.99,1,3.0,53.45
CUST205511,38.0,Male,Pune,950,32,215,312,7192.4,472914.16,132535.45,Home Decor,Wallet,36.02,28,4.85,2.24,1,9.0,50.35
CUST205512,44.0,Male,Ahmedabad,39,54,283,309,18147.1,615451.08,130243.48,Home Decor,Debit Card,35.75,71,,2.61,1,3.0,11.35
CUST205513,45.0,Male,Pune,2330,85,24,240,17840.09,193573.96,463991.66,Electronics,,34.54,250,4.99,4.88,0,5.0,16.51
CUST205514,42.0,Other,Bangalore,164,52,45,223,14568.44,345058.88,275104.84,Furniture,Wallet,7.35,222,3.53,3.98,0,7.0,24.18
CUST205515,50.0,Other,,421,126,108,183,3144.0,421785.62,17850.62,Fashion,Wallet,42.84,235,2.83,2.23,0,11.0,19.68
CUST205516,58.0,Other,Bangalore,433,73,115,66,8216.15,,168087.86,Fashion,Wallet,27.75,118,2.27,4.79,1,4.0,26.94
CUST205517,37.0,Female,Bangalore,1208,116,191,282,439.62,641812.78,204268.29,Fashion,Credit Card,19.44,30,4.77,2.51,1,11.0,26.9
CUST205518,29.0,Other,Bangalore,2052,143,270,193,4761.22,195282.99,165468.83,Automobile,Credit Card,5.15,99,2.71,4.08,0,10.0,12.17
CUST205519,58.0,Male,Delhi,1996,135,174,348,18915.75,769742.75,424503.33,,Debit Card,11.33,4,3.51,2.32,0,8.0,54.64
CUST205520,62.0,Male,Kolkata,309,140,296,5,6501.17,374099.28,165324.38,Electronics,Credit Card,44.45,312,4.93,3.18,1,8.0,33.47
CUST205521,29.0,Female,Chennai,558,57,4,266,8724.16,450210.46,308489.2,Home Decor,COD,30.38,220,2.55,2.28,1,6.0,12.17
CUST205522,58.0,Female,Ahmedabad,812,141,108,61,10785.72,227872.95,165675.95,Furniture,UPI,13.58,70,4.56,2.09,1,5.0,9.25
CUST205523,37.0,Male,Bangalore,1921,75,107,125,18559.82,788245.36,285410.43,Sports,,8.65,117,4.38,3.26,1,10.0,17.31
CUST205524,32.0,Female,Bangalore,2995,6,237,237,3965.44,130877.03,79868.09,Fashion,,44.02,160,4.32,2.47,1,5.0,24.76
CUST205525,48.0,Other,Mumbai,1919,86,53,167,10854.17,122615.95,116060.79,Books,UPI,37.78,88,4.9,2.79,0,4.0,19.79
CUST205526,56.0,Female,Kolkata,920,62,104,332,8350.26,186988.7,1142.74,Books,COD,41.2,60,3.1,2.5,0,4.0,14.09
CUST205527,35.0,Male,Bangalore,2468,45,38,363,10844.47,470104.26,119600.07,Sports,Debit Card,35.06,197,3.73,3.18,0,4.0,14.08
CUST205528,64.0,Other,Mumbai,2279,103,24,267,5536.44,738735.85,279648.54,Books,Credit Card,5.96,53,3.49,3.72,1,,42.68
CUST205529,63.0,Female,Ahmedabad,1618,72,37,372,3390.79,158807.71,186416.95,Home Decor,Wallet,22.75,338,3.26,4.69,1,11.0,23.52
CUST205530,40.0,Male,Kolkata,2827,119,129,384,2912.61,334428.99,237597.36,Electronics,UPI,17.56,97,3.91,4.04,1,4.0,50.1
CUST205531,21.0,Female,Hyderabad,1516,59,288,100,12514.8,71536.45,160436.86,Home Decor,UPI,42.57,237,3.38,2.18,1,,3.16
CUST205532,62.0,Male,Kolkata,1504,77,51,333,9199.75,690103.18,420345.64,Sports,UPI,39.25,277,,4.63,0,1.0,1.34
CUST205533,52.0,Other,Ahmedabad,2174,56,237,314,3981.29,,331056.52,Books,UPI,36.08,200,3.8,2.24,1,3.0,41.46
CUST205534,20.0,Other,Delhi,2648,87,296,297,4187.94,500631.19,263068.07,Automobile,Wallet,25.02,261,2.58,2.71,1,11.0,39.52
CUST205535,44.0,Male,Kolkata,2727,10,106,249,13723.08,681025.45,328341.86,Fashion,COD,19.0,57,2.37,4.33,1,5.0,12.42
CUST205536,63.0,Female,Kolkata,493,95,100,251,6764.74,346165.92,281827.69,Books,Credit Card,12.76,227,3.67,3.0,1,5.0,19.41
CUST205537,19.0,Female,Chennai,2898,16,218,340,6284.57,111851.05,346672.33,Sports,Debit Card,25.84,177,4.47,4.02,1,10.0,36.31
CUST205538,43.0,Other,Hyderabad,2432,4,181,149,8978.58,86578.7,155342.26,Fashion,UPI,23.93,346,4.38,4.96,0,11.0,58.27
CUST205539,36.0,Other,Bangalore,2133,34,289,34,947.56,480612.56,101776.95,,COD,14.8,256,3.64,4.55,1,1.0,53.67
CUST205540,,,Bangalore,1101,26,177,120,11361.72,623586.22,138371.45,Books,Debit Card,0.05,310,4.08,2.3,1,2.0,34.39
CUST205541,32.0,Female,Ahmedabad,1689,81,240,162,16384.11,597344.17,44187.76,Electronics,COD,1.76,61,3.34,4.69,1,10.0,17.04
CUST205542,33.0,Other,Kolkata,2023,73,216,48,9825.6,617767.91,216292.68,Fashion,Wallet,19.03,357,,2.47,0,7.0,21.3
CUST205543,,Male,Mumbai,195,68,35,46,16419.84,122983.79,374746.13,Fashion,Wallet,31.3,225,2.45,4.34,1,10.0,41.67
CUST205544,,Male,Kolkata,1935,108,126,165,15016.35,42697.76,270791.03,Electronics,COD,28.32,263,4.68,4.3,0,1.0,48.79
CUST205545,49.0,Female,,928,32,224,344,18627.57,504704.86,261729.57,Fashion,Debit Card,39.5,358,4.39,4.74,1,9.0,38.56
CUST205546,30.0,Other,,1808,99,56,61,15088.55,202697.12,381458.88,Sports,Credit Card,19.41,53,3.29,3.29,1,8.0,13.77
CUST205547,55.0,Female,Bangalore,1439,8,23,3,17024.43,343380.01,323104.25,Electronics,UPI,35.71,344,4.38,4.78,1,5.0,55.24
CUST205548,50.0,,,2346,104,171,259,5948.57,291144.88,5102.09,Fashion,Wallet,32.82,364,2.08,3.48,1,10.0,12.79
CUST205549,30.0,Male,Kolkata,1578,11,7,67,9462.5,2956.01,96874.15,Sports,Wallet,42.61,303,,3.57,1,3.0,7.76
CUST205550,53.0,Female,Chennai,291,19,250,51,3634.58,96926.68,262301.78,Furniture,Debit Card,0.73,4,3.23,3.12,1,3.0,51.74
CUST205551,57.0,Other,Ahmedabad,2827,134,43,201,605.61,,444932.47,Furniture,Credit Card,27.17,214,3.76,4.76,1,5.0,56.51
CUST205552,45.0,Male,Chennai,908,44,84,88,7614.89,634356.56,445945.69,Sports,Credit Card,12.55,141,3.84,4.56,1,8.0,2.54
CUST205553,40.0,Male,Mumbai,2622,1,103,332,18318.15,725379.92,220244.27,Sports,,18.44,63,4.23,4.26,0,8.0,21.69
CUST205554,43.0,Female,Bangalore,2527,92,222,217,14808.25,703269.74,184691.39,Home Decor,COD,30.63,212,4.93,4.42,0,7.0,50.14
CUST205555,37.0,Other,Pune,2442,38,71,88,3824.3,457908.01,495182.56,Sports,UPI,27.51,94,3.74,2.17,0,6.0,27.45
CUST205556,33.0,Female,Delhi,101,77,147,340,,315771.89,453814.19,Fashion,Credit Card,15.14,331,3.65,3.73,1,11.0,35.48
CUST205557,19.0,Male,Ahmedabad,1821,74,42,239,7430.49,332478.59,315275.84,Automobile,Wallet,26.3,307,2.04,3.18,1,2.0,11.21
CUST205558,18.0,Female,Kolkata,275,8,9,261,17949.09,403620.58,263938.63,Home Decor,Credit Card,7.42,143,3.3,3.94,1,5.0,53.88
CUST205559,47.0,Other,Ahmedabad,899,128,299,301,16728.47,357350.1,98753.9,Furniture,Wallet,33.78,256,2.1,3.15,1,3.0,44.93
CUST205560,55.0,Male,Bangalore,1447,122,127,213,18465.94,797463.8,369953.38,Books,COD,42.33,324,2.6,2.07,1,2.0,55.45
CUST205561,31.0,Other,Kolkata,2519,37,168,374,3650.95,375400.4,412830.47,Home Decor,COD,15.31,164,3.62,3.6,0,,1.55
CUST205562,27.0,Male,Mumbai,645,127,20,306,18774.23,108041.35,354240.5,Books,UPI,33.87,22,3.34,3.23,1,,27.37
CUST205563,35.0,Other,Hyderabad,2205,76,77,219,12187.55,22706.04,297005.75,Fashion,UPI,43.04,48,4.09,2.06,1,9.0,30.57
CUST205564,44.0,Other,Ahmedabad,2183,27,36,212,16904.34,567159.08,391310.07,Electronics,Wallet,40.96,62,2.53,2.14,0,4.0,4.94
CUST205565,21.0,Female,Bangalore,2177,9,168,241,5112.78,395537.66,224359.13,Books,Wallet,11.91,270,3.41,3.25,1,10.0,4.25
CUST205566,51.0,,Mumbai,258,57,134,194,14160.85,85458.24,131004.92,,Credit Card,42.34,261,,2.53,1,,20.19
CUST205567,57.0,Other,Mumbai,1967,110,97,267,13460.83,500957.93,209720.62,Electronics,Debit Card,44.48,301,2.99,4.43,1,11.0,43.57
CUST205568,29.0,Female,Ahmedabad,2751,130,240,298,15803.44,,23050.45,,Wallet,23.6,53,3.83,4.8,0,5.0,25.64
CUST205569,39.0,Female,Kolkata,2683,114,262,308,3266.98,105369.89,196628.45,,Wallet,19.4,204,2.78,2.98,0,7.0,21.56
CUST205570,,Female,Bangalore,1806,58,121,392,4959.47,47309.21,278445.88,Home Decor,Debit Card,5.98,188,4.45,4.62,1,5.0,11.92
CUST205571,64.0,Male,Hyderabad,267,90,293,371,4261.65,340017.15,135490.16,Sports,UPI,27.05,331,2.08,2.5,0,2.0,2.48
CUST205572,22.0,,Kolkata,853,103,45,290,4285.33,67616.02,447519.19,Home Decor,Debit Card,36.29,203,2.68,3.5,1,4.0,4.58
CUST205573,37.0,Female,Delhi,840,59,171,177,2092.64,302026.39,213046.53,Electronics,Wallet,19.82,317,3.66,3.72,1,9.0,26.14
CUST205574,36.0,Male,Delhi,2702,142,104,243,6471.11,159102.44,343258.97,Home Decor,Debit Card,23.71,219,2.35,3.88,0,8.0,50.36
CUST205575,63.0,Female,Pune,2186,69,4,91,11779.29,642612.43,381025.26,,COD,9.92,262,3.72,4.38,0,5.0,36.46
CUST205576,50.0,Male,Ahmedabad,1213,80,166,176,9380.95,382081.46,131269.85,Fashion,Credit Card,26.89,312,4.93,4.7,1,8.0,42.13
CUST205577,55.0,Other,Kolkata,801,109,83,196,5735.4,566984.51,144858.63,Automobile,Wallet,2.36,130,2.79,3.56,0,,32.48
CUST205578,39.0,Female,Pune,1990,124,151,357,14153.49,357209.09,267155.04,Automobile,UPI,34.71,319,3.44,3.0,0,2.0,8.73
CUST205579,33.0,Male,Bangalore,2916,31,21,343,6197.3,497501.34,419182.92,Books,Credit Card,19.43,98,2.17,3.59,1,8.0,56.34
CUST205580,32.0,Female,Pune,2961,65,175,22,17251.17,427071.88,69538.32,Sports,Debit Card,21.15,101,2.56,3.0,0,1.0,0.62
CUST205581,,Male,Kolkata,2263,48,291,120,15359.32,669113.05,486131.76,Home Decor,UPI,21.6,275,2.36,2.73,0,4.0,53.75
CUST205582,,Other,Bangalore,2649,119,82,209,15996.64,383409.42,429872.42,Fashion,Debit Card,37.52,33,2.08,2.12,1,4.0,57.9
CUST205583,26.0,Male,Bangalore,2749,88,201,262,,713961.93,77011.41,Automobile,Debit Card,26.04,41,2.04,2.25,0,1.0,20.36
CUST205584,48.0,Male,Pune,376,12,63,42,16860.32,,349953.94,Books,Wallet,14.18,237,2.22,4.64,1,2.0,19.43
CUST205585,40.0,Female,Ahmedabad,1042,75,282,233,3129.85,663966.09,223181.91,Fashion,Wallet,10.23,67,3.43,3.43,0,2.0,33.33
CUST205586,47.0,Female,Chennai,1440,80,229,117,19499.84,584841.05,470169.59,,Credit Card,20.7,14,4.12,2.25,0,7.0,4.13
CUST205587,58.0,Male,Delhi,2424,143,61,195,5120.17,711955.57,94550.35,Home Decor,Credit Card,21.47,242,4.88,3.74,1,1.0,28.45
CUST205588,57.0,Male,Hyderabad,1546,142,245,310,1845.93,677789.31,478070.79,Automobile,Credit Card,13.09,43,4.25,2.07,0,10.0,54.73
CUST205589,20.0,Female,Delhi,866,133,40,16,11106.86,365334.55,12739.81,Home Decor,COD,29.21,305,2.37,3.66,1,2.0,42.21
CUST205590,,Other,Bangalore,2913,68,234,382,7503.32,58826.48,127236.82,Electronics,Wallet,23.69,263,3.73,3.27,1,3.0,25.0
CUST205591,35.0,Other,Pune,1816,135,35,127,17624.52,373005.11,396897.19,Electronics,Debit Card,18.3,362,3.57,4.17,1,9.0,36.27
CUST205592,21.0,Male,Delhi,2313,87,46,262,8933.12,305183.61,43029.89,Sports,COD,29.18,242,2.69,4.12,0,6.0,7.03
CUST205593,35.0,Female,Kolkata,1325,70,209,101,17178.98,569608.59,378220.65,Fashion,Debit Card,10.29,268,3.43,2.37,1,10.0,33.26
CUST205594,27.0,Other,Hyderabad,1760,142,49,293,3176.08,74836.79,385413.66,Home Decor,COD,21.85,301,4.14,3.79,1,7.0,1.19
CUST205595,54.0,Male,Pune,1030,76,251,344,17740.26,130052.2,414192.56,Furniture,Debit Card,31.98,109,3.56,3.87,1,9.0,16.43
CUST205596,33.0,Other,Pune,1652,27,34,312,14805.04,602370.94,367320.09,Fashion,,27.52,117,2.84,2.83,0,5.0,55.47
CUST205597,49.0,Female,Kolkata,2127,67,74,190,6426.7,328487.47,210755.46,Books,Debit Card,26.2,251,2.04,3.33,1,3.0,37.96
CUST205598,,Female,Pune,1195,125,121,167,5084.88,441765.23,70886.11,Sports,COD,1.86,190,,4.09,1,10.0,7.84
CUST205599,33.0,Female,Hyderabad,352,84,1,172,5696.6,,292668.0,Home Decor,Debit Card,1.35,38,2.48,2.29,0,11.0,0.83
CUST205600,47.0,Male,Hyderabad,1690,32,32,349,8278.86,320013.05,141229.78,Home Decor,Credit Card,5.5,108,3.97,4.51,0,2.0,10.92
CUST205601,44.0,Male,Delhi,2140,115,205,316,4133.74,309074.13,472725.13,Automobile,Debit Card,28.03,218,3.67,2.07,0,6.0,0.91
CUST205602,34.0,Male,Hyderabad,150,143,2,157,7905.7,118444.8,49180.55,Electronics,Debit Card,35.09,153,2.14,2.26,1,6.0,5.16
CUST205603,64.0,Other,Chennai,1993,60,294,214,7459.14,519820.22,129671.12,Electronics,,43.17,190,2.08,2.77,0,1.0,44.43
CUST205604,28.0,Male,Mumbai,1110,90,216,277,7455.08,325908.25,56434.55,Home Decor,Credit Card,20.01,134,2.98,4.57,1,9.0,6.62
CUST205605,29.0,Male,Delhi,2654,111,138,87,9840.48,368673.51,40289.56,Electronics,Wallet,36.6,216,4.47,3.02,1,,21.48
CUST205606,32.0,,Bangalore,1806,74,150,294,2160.53,277340.64,412770.2,,COD,20.26,189,2.53,4.39,1,8.0,43.57
CUST205607,19.0,Male,,1830,140,29,13,6602.28,335593.9,352176.64,Home Decor,Wallet,22.48,228,2.44,3.56,0,6.0,48.84
CUST205608,24.0,Female,Kolkata,497,13,220,230,10417.71,399445.93,350623.71,Automobile,Wallet,4.94,109,4.04,2.67,1,5.0,3.14
CUST205609,21.0,Male,Bangalore,619,103,142,210,2953.34,506060.91,434553.49,Furniture,Credit Card,0.34,292,2.49,4.83,1,5.0,37.79
CUST205610,24.0,Other,Bangalore,837,91,22,7,6376.33,80315.15,146196.08,Books,COD,16.17,147,2.18,3.52,1,4.0,15.71
CUST205611,42.0,Female,Chennai,265,125,89,263,5005.32,233142.58,23868.36,Electronics,Credit Card,3.35,293,,3.98,1,10.0,16.4
CUST205612,59.0,Female,Hyderabad,955,75,5,58,4204.6,664566.72,196821.65,Home Decor,Wallet,20.97,311,2.79,2.34,1,6.0,13.26
CUST205613,24.0,Female,Bangalore,46,24,135,155,512.32,235121.69,458245.64,Automobile,UPI,26.65,216,2.02,4.07,1,7.0,6.24
CUST205614,52.0,Male,Mumbai,604,27,277,342,8105.77,782453.92,95790.8,Fashion,UPI,14.08,200,3.11,4.88,1,2.0,23.64
CUST205615,35.0,Other,Pune,1774,51,59,221,4539.89,679626.73,414454.3,Automobile,,18.25,131,3.94,2.98,0,,37.48
CUST205616,43.0,Female,Pune,1692,11,86,233,3088.76,637154.99,57502.59,,COD,40.45,52,3.46,3.35,0,11.0,52.52
CUST205617,36.0,Female,Kolkata,1759,129,254,281,18545.21,307602.19,291449.97,Books,Credit Card,26.33,187,2.31,2.75,0,,32.87
CUST205618,40.0,Male,Hyderabad,2962,102,264,115,8396.7,301338.84,129392.67,Sports,Wallet,15.42,183,2.58,4.39,1,3.0,9.14
CUST205619,44.0,Female,Chennai,1334,23,138,93,18971.71,236629.22,195135.9,Sports,Credit Card,3.47,109,4.12,2.47,1,2.0,2.36
CUST205620,45.0,Female,Delhi,1931,59,112,365,13240.42,198318.61,180304.84,Fashion,COD,15.06,27,4.15,4.3,1,10.0,55.96
CUST205621,56.0,,Ahmedabad,1723,62,18,104,16810.93,657790.98,280523.09,Home Decor,UPI,9.62,202,3.5,2.25,0,2.0,49.87
CUST205622,57.0,Female,Hyderabad,743,1,155,346,1606.54,578822.41,73950.71,Furniture,Wallet,17.21,215,3.12,4.77,1,5.0,29.69
CUST205623,60.0,Other,Delhi,1763,88,216,364,,785929.17,300046.83,Furniture,Debit Card,26.06,172,3.6,4.07,1,7.0,8.2
CUST205624,19.0,Other,Mumbai,217,138,186,225,9754.57,742638.4,367445.08,Furniture,UPI,33.05,322,3.06,4.53,1,4.0,47.04
CUST205625,42.0,Other,Ahmedabad,1554,143,207,341,311.07,165099.98,371175.12,Fashion,Credit Card,24.64,32,3.73,2.83,0,1.0,43.71
CUST205626,54.0,Other,Ahmedabad,903,69,145,379,6198.42,644541.22,428157.27,Electronics,Credit Card,35.12,349,3.8,4.24,1,10.0,17.24
CUST205627,59.0,Male,Pune,2281,87,188,226,4404.68,446146.48,386294.64,Electronics,Credit Card,18.64,313,,2.63,0,8.0,52.08
CUST205628,34.0,Other,Hyderabad,35,112,0,70,17415.36,488793.58,40739.86,Fashion,Debit Card,8.83,299,3.71,3.77,1,4.0,20.08
CUST205629,26.0,Female,Mumbai,1421,41,275,48,15731.73,355846.59,462889.26,Fashion,Wallet,15.54,170,2.07,2.52,1,8.0,46.57
CUST205630,20.0,Female,Kolkata,1576,135,16,311,18014.93,150794.97,145513.1,Sports,Debit Card,12.34,197,4.17,3.02,1,11.0,29.73
CUST205631,38.0,Male,Chennai,414,145,62,329,9359.08,401478.76,31627.61,Electronics,Wallet,2.35,228,3.92,2.92,0,3.0,2.76
CUST205632,42.0,Female,Chennai,2536,108,29,21,16054.75,729692.97,84606.21,Furniture,UPI,42.18,2,3.99,2.2,0,6.0,2.66
CUST205633,25.0,Other,Pune,770,70,289,241,16139.68,775998.44,255856.31,Fashion,,9.76,138,4.98,3.41,1,,9.35
CUST205634,36.0,,Hyderabad,1584,106,246,102,1310.95,90204.75,45557.61,Books,Wallet,2.76,56,4.6,2.46,1,2.0,38.4
CUST205635,60.0,Other,Pune,406,126,51,118,,366077.45,221968.14,Home Decor,,36.75,343,2.94,2.9,0,7.0,54.76
CUST205636,64.0,Male,,2178,35,56,311,,403980.13,261578.95,Sports,Debit Card,19.08,223,3.21,4.15,0,7.0,26.87
CUST205637,,Male,Chennai,2173,27,220,128,4928.05,86224.68,287012.97,,UPI,16.31,353,,4.17,1,4.0,8.29
CUST205638,33.0,Female,Hyderabad,656,131,0,325,12636.43,323334.76,431030.4,Automobile,Credit Card,24.89,355,3.68,3.71,1,1.0,59.56
CUST205639,61.0,Male,Hyderabad,1497,94,79,136,6356.06,455241.59,170770.42,Automobile,Credit Card,11.11,198,3.34,4.26,1,5.0,0.63
CUST205640,39.0,,Chennai,2151,146,117,345,3531.82,272219.5,385208.43,Automobile,Debit Card,40.26,164,4.28,2.8,1,5.0,16.97
CUST205641,22.0,Female,,818,130,274,171,11090.74,312249.75,126996.17,Furniture,Credit Card,18.06,48,4.82,2.32,0,4.0,39.19
CUST205642,33.0,Female,Ahmedabad,1290,131,286,20,13713.55,520846.03,137170.21,Furniture,Credit Card,12.08,67,3.49,4.09,1,9.0,35.51
CUST205643,52.0,Female,Bangalore,2359,123,178,194,6088.63,605098.27,466095.0,,UPI,6.76,52,2.61,2.43,1,2.0,17.69
CUST205644,40.0,Other,Mumbai,1569,122,27,335,10895.05,90044.14,153364.82,Furniture,UPI,16.97,254,3.06,3.89,1,2.0,56.05
CUST205645,28.0,Female,Chennai,835,5,277,396,19288.22,629412.94,464817.17,Home Decor,Debit Card,0.38,57,4.7,4.04,0,,54.1
CUST205646,,Female,Bangalore,2183,117,174,34,4633.84,230320.93,360408.71,Home Decor,Wallet,16.95,26,4.86,4.13,1,5.0,43.51
CUST205647,56.0,Male,Delhi,1440,128,128,167,11547.08,624964.38,88474.91,Books,Debit Card,2.05,286,3.17,4.98,1,3.0,57.93
CUST205648,63.0,Other,Delhi,1669,78,104,246,4036.3,772392.57,153205.56,Automobile,Wallet,11.46,205,4.32,2.37,0,4.0,40.27
CUST205649,42.0,Male,Delhi,1612,148,162,326,1969.43,264090.48,402272.53,Sports,UPI,3.94,181,,2.74,1,8.0,31.68
